abba Granada Hotel,Lamentable. Ayer durante mi estancia me pasó algo que nunca antes me habia ocurrido. Por mi trabajo duermo varias noches a la semana en hoteles y es la primera vez que me encuentro desde las 00:30 de la noche una musica a todo volumen. A la 1:30 llamo a recepción y me confirman que sí que hay una fiesta en la planta baja pero que no deberia oir nada hay una planta entre medio y las habitaciones estan insonorizadas... Me quedo perplejo con la respuesta de recepción y le invito a subir a que lo oyera y le digo que puedo cantar cada cancion desde la cama. Me ofrece cambiarme de habitación a la 1:30 de la madrugada..me quedaban 5 h de sueño. Vamos que para que siguiera la juerga yo me tenia q cambiar de habitación... Increible. Le digo que me parece increible lo que me estaba diciendo y me dice que va a tratar de hacer algo. La musica bajó de volumen pero los gritos de la gente continuaron. Y todo esto un Martes!! Desde luego cambiaré de hotel las próximas veces que vaya.,bad
abba Granada Hotel,Habitación amplia y cómoda. Habitación moderna con con cama cómoda vistas muy malas y sin terraza. Personal amable.  pasillos y escaleras muy oscuros y el desayuno caótico solo había una chica y la pobre no daba a basto no creo que volvamos,bad
Senator Granada Spa Hotel,Las mil y una noche. Estimado Huésped,good
Sercotel Gran Hotel Luna de Granada,Buen hotel para visitar Granada. Estimada Rosa realmente su recomendación del destino y de nuestro establecimiento son dos regalos que hace con su comentario. Le queremos agradecer que los haga en este foro. Les emplazamos a una futura visita. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Contentos. Estimada Andrea es para nosotros una satisfacción leer este comentario realmente nos motiva y hace estar mas pendiente de que todo se desarrolle de la mejor manera posible para que nuestros huéspedes tengan experiencias positivas tanto por nuestras instalaciones como atención o restauración. Esperamos poder volverlos a ver en una futura ocasión. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,EXCELENTE HOTEL. Estimado huésped ante todo agradecerle ese calificativo tan positivo que expone del hotel lo cual denota que hemos cubierto sus expectativas. ,bad
Los Tilos,trato totalmente familiar.. Ubicado en un entorno mágico del centro de Granada en la plaza Bib Rambla. Muy correcto. Hemos ido en tres ocasiones y no descartamos volver. Buen nivel buen desayunobuen servicio no desentona en nada. Como nota no ya negativa pero si curiosa es la no resuelta problemática de los escalones de la entrada que tienes que cargar al peso la maleta. En función de la edad o del estado de las vértebras puede llegar a ser disuasorio. A corregir.,good
Los Tilos,Excelente. No soy de pisar muchos hoteles pero en este me sentí realmente como en casa trato más que correcto por parte de todos los que forman parte de su familia.,good
Los Tilos,Muy buen hotel en inmejorable ubicación. Las habitaciones son antiguas pero la limpieza el trato el desayuno buffet pfff buenísimo. Calidad precio inmejorable. Volvería si dispongo de poco dinero y quiero algo calidad precio que esté bien.,good
Los Tilos,Muy Recomendable. La ubicación de este hotel es inmejorable: en plena Plaza Bib Rambla a pasos de la Alcaicería antiguo zoco árabe y de la Catedral y la ciudad renacentista. Se puede ir a pie a todas las principales atracciones de la ciudad y el hecho de estar en la Plaza ya es de por sí un privilegio: hay movimiento a todas horas del día con cafés y churrerías para desayunar y que se transforman en lugares para cenar o para tomar una copa. Es un entorno muy seguro e iluminado hasta altas horas de la noche por lo cual se puede tomar una última copa en uno de los bares antes de ir a descansar.,good
Los Tilos,Totalmente recomendable. Nos hemos alojado 4 noches en una habitación de la 3a planta desde donde se veía la Alhambra y la catedral.  Además de las vistas la ubicación es inmejorable ya que estas cerca de todo para llegar a pie y eso en Granada es esencial porque el tráfico y el aparcamiento en el centro es una pesadilla. El servicio también ha sido positivo así como el desayuno que hemos contratado. En resumen creo que no se puede pedir más por el precio que hemos pagado y lo recomendamos sin ninguna duda.,good
Senator Granada Spa Hotel,MUY ACOGEDOR. Estimado Huésped,good
abba Granada Hotel,Muy buen trato. Estimado cliente gracias por tomarse unos minutos para compartir su experiencia en el Hotel Abba Granada efectivamente el personal del hotel es el aspecto en el que más somos valorados del Hotel Abba Granada y son personas muy agradables ,bad
abba Granada Hotel,Excelente. Estimado cliente gracias por compartir su experiencia efectivamente nuestras habitaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Buen hotel con peros... Estimado cliente gracias por su opinión efectivamente nuestro personal se esfuerza a diario en proporcionar el mejor servicio y atención a nuestro clientes.,bad
abba Granada Hotel,Comodidad a un paso del centro. Estimado cliente gracias por compartir su experiencia efectivamente nuestras habitaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Un hotel para repetir. Estimado Ramon gracias por tomarse unos minutos para compartir su experiencia en nuestro hotel le agradecemos su comentario acerca de equipamiento modernidad y comodidad de nuestras habitaciones todo el personal del hotel nos esforzamos día a día por ofrecer nuestras instalaciones en perfecto estado y en atender lo mejor posible a nuestros clientes.,bad
Senator Granada Spa Hotel,Recomendable 100%. Estimado Huésped,good
Senator Granada Spa Hotel,Decepcionante hotel. Estimado Huésped,good
Sercotel Gran Hotel Luna de Granada,Corroboro los comentarios positivos tras mi paso por este gran establecimiento.. Estimado Juan Carlos primero agradecerle que confiara en nosotros usted y el resto de familias que le acompañaron para alojarse en nuestro hotel. En segundo lugar es para nosotros muy reconfortante que un compañero de profesión haga un comentario tan detallado y completo de su estancia y que además haya tenido una experiencia satisfactoria a pesar del volumen de clientes que había en el hotel. En nombre de todo el equipo reiteramos nuestra gratitud y esperamos poder volver a verle en una futura ocasión. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Las mejores instalaciones. Estimado Alberto le agradecemos el reporte de su estancia destacando también nuestra vocación por las familias. La ludoteca que abrimos los viernes y sábado en invierno y durante todo el verano a diario realmente es muy alabada. Le esperamos en una futura ocasión. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Muy buena experiencia. Estimada Miryam es para nosotros muy halagador leer el comentario que comparte en este foro. Son palabras que reconfortan y motivan al equipo para seguir apostando por una hostelería de calidad y volcada en satisfacer al huésped venga de ocio de trabajo o con la familia y mascota. Esperamos poder volver a verles en una futura ocasión. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Regalo Fantástico. Estimado huésped queremos agradecerle en nombre de todo el equipo la aportación tan positiva de su experiencia con nosotros en este foro. Realmente es muy motivador y estaremos encantados de volver a recibirle con los brazos abiertos en nuestras instalaciones. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Los Tilos,hotel economico estupendamente situado centro de Granada. El hotel esta muy bien ubicado en una plaza peatonal cerca de la catedral. Asi despues de caminar por las zonas altas (alhambra o barrios antiguos) llegan facilmente al hotel.,good
Los Tilos,Buena relación calidad-precio en el centro de Granada. el hotel los tilos esta situado en la plaza Bib Rambla una plaza cerca de la Catedral de Granada con un buen ambiente muy agradable y concurrida. Al estar a cinco minutos de la catedral se encuentra bien comunicado para poder coger un autobus para el aeropuerto o los distintos barrios de Granada. Las habitaciones son sencillas cómodas y limpias con television de pantalla plana y aire acondicionado. Es un poco dificil de encontrar entre tantos restaurantes y bares de tapas pero merece la pena.,good
Los Tilos,Estancia muy agradable hotel los Tilos Granada. Hotel con una excelente ubicación en el centro de Granada en la Plaza de Bib Rambla. Solamente cruzando la plaza ya estás en la Alcaicería  y en la Catedral. ,good
Senator Granada Spa Hotel,FIN DE SEMANA CON LAS AMIGAS. Estimado huésped,good
Senator Granada Spa Hotel,perfecto. Estimado Huésped,good
Senator Granada Spa Hotel,Hotel bien situado para el Palacio de Congresos. Estimado Huésped,good
abba Granada Hotel,Hotel adecuado para visitar Granada. Estimado cliente gracias por opinar sobre el Hotel Abba Granada efectivamente nuestra ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico algunas de nuestras habitaciones cuentan con unas vistas espectaculares a la ciudad de la Alhambra las camas de matrimonio son en su mayoría de 2 X 2 metros el desayuno es amplio y muy variado para intentar satisfacer a la variedad de clientela que tenemos.  El precio del Parking es en general más económico que la gran mayoría de Hoteles 4****S como el nuestro. ,bad
abba Granada Hotel,Hotel bien situado y muy buena opcion en granada. Estimado cliente gracias por tomarse unos minutos para opinar sobre el Hotel Abba Granada. ,bad
abba Granada Hotel,Escapada corta a Granada. Estimado cliente gracias por compartir su experiencia efectivamente nuestras habitaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico. ,bad
abba Granada Hotel,Viaje de ocio. Estimado cliente gracias por opinar sobre nuestro hotel consideremos que las habitaciones no son pequeñas ya que tienen un mínimo de 25 m2 de superficie. ,bad
abba Granada Hotel,AGRADABLE PERO CORTO EN SERVICIOS. Estimado cliente agradecemos su comentario cada cliente puede controlar la temperatura dentro de su habitación dentro de unos márgenes establecidos en función de la época del año en las que estemos inmersos si algún cliente quiere una temperatura inferior o superior a dichos márgenes establecidos nos lo puede comunicar a recepción y podemos modificarlo.,bad
Senator Granada Spa Hotel,Muy agradablr. Estimado Huésped,good
Sercotel Gran Hotel Luna de Granada,Muy bueno el hotel Desayuno Fantastico. Estimado Mario agradecerle dedique estas palabras y positivos comentarios a nuestro establecimiento máxime destacando a nuestro personal que son los verdaderos ejecutores de la satisfacción de nuestros huéspedes. Le esperamos en una futura ocasión. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Senator Granada Spa Hotel,Buena situación y tranquilidad. Estimado Huésped,good
Sercotel Gran Hotel Luna de Granada,Extraordinario . Estimado Adolfo nos halaga con su opinión realmente son palabras que motivan y nos empujan para seguir trabajando para que nuestros huéspedes se sientan como en casa. Esperamos verlo nuevamente. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Los Tilos,Situación inmejorable. Estuvimos en este hostal un grupo de amigas durante un fin de semana y quedé muy contenta con la habitación (101) del hotel ya que daba a la plaza Bib Rambla era muy soleada amplia muy limpia y cómoda. Pasé una segunda noche en la planta 2 (creo recordar que en la habitación 207) y esta vez la habitación era mucho más oscura y pequeña.,good
Los Tilos,Muy buena opción en el centro de Granada. Pasamos una semana en Granada en el hotel Los Tilos una experiencia genial. las habitaciones muy bonitas amplias y muy limpias y con una decoracion muy cuidada en las zonas comunes como ser la terraza la cual tiene unas vistas esplendidas y el comedor aunque el hotel estuvo completo  no nos sentimos apretados ni incomodoses mas disfrutamos cada dia de un desayuno  variado con frutas  cereales fiambre tortilla de patatas huevos y bacon todo muy fresco y muy bien presentado despertaba el apetito de todos.En los pasillos. en ningun momento senti olor a nada como escribe otro usuario.La atención es de una calidad humana inmejorable todos sus empleados son superamables y atentos.,good
Los Tilos,Informalidad Absoluta. 1º Esta persona nunca ha estadoen el hotel.,good
Senator Granada Spa Hotel,HOTEL PERFECTO CERCA DEL CENTRO. Estimado huésped,good
Los Tilos,Céntrico y muy buen trato. No pudimos ir ya que despues de tener la reserva confirmada para el puente de San Jose por telefono nos llaman para decirnos que les ha entrado otra reserva y que nos hemos quedado sin habitacion. ¿Alternativas? ninguna. Algo alucinante nunca visto. Visitaremos Granada en otra ocasión pero seguro que en este hostal no.,good
abba Granada Hotel,Expectativas superadas.. Estimada Virginia gracias por compartir su experiencia efectivamente nuestras instalaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Agradable. Estimado Vicente gracias por opinar sobre el Hotel Abba Granada efectivamente nuestra ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico algunas de nuestras habitaciones cuentan con unas vistas espectaculares a la ciudad de la Alhambra las camas de matrimonio son en su mayoría de 2 X 2 metros el desayuno es amplio y muy variado para intentar satisfacer a la variedad de clientela que tenemos. El precio del Parking es en general más económico que la gran mayoría de Hoteles 4****S como el nuestro. ,bad
abba Granada Hotel,Recomendable. Estimado Miguel gracias por tomarse unos minutos para compartir su experiencia en el Hotel Abba Granada efectivamente nuestras habitaciones son muy modernas amplias luminosas y perfectamente equipadas nuestra ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico el desayuno es amplio y muy variado para intentar satisfacer a la amplia variedad de clientela que tenemos. ,bad
abba Granada Hotel,Estupendo y lo recomiendo . Estimado Alberto gracias por tomarse unos minutos para compartir su experiencia en el Hotel Abba Granada efectivamente nuestras habitaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena el desayuno es amplio y muy variado para intentar satisfacer a la variedad de clientela que tenemos. ,bad
abba Granada Hotel,Moderno confortable y bien situado. Estimado cliente gracias por compartir su experiencia efectivamente nuestras habitaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
Senator Granada Spa Hotel,Lo mejor el spa. Estimado huésped,good
Senator Granada Spa Hotel,Siempre encantadores. Estimado huésped,good
Senator Granada Spa Hotel,Buena elección. Estimado Huésped,good
Sercotel Gran Hotel Luna de Granada,"Esperaba mas. Estimado huésped sentimos no haber cubierto sus expectativas nos sorprende lo que comenta de la comida buffet pues siendo un servicio que ofrecemos a una relación calidad/precio muy ajustada siempre intentamos dar una variedad en referencias y no suele haber quejas. Respecto a la habitación aunque el hotel es ""no fumador"" si en algún momento algún cliente siente disconformidad con su habitación por ruido u olores siempre que tengamos disponibilidad estamos encantados de poder hacer el cambio para que quede totalmente satisfecho. Esperamos nos de una futura oportunidad para cambiar esa percepción pues estoy seguro que lo haremos mejor. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada",bad
Sercotel Gran Hotel Luna de Granada,Muy bien. Estimada Maka sus palabras son muy motivadoras y halagadoras. Le queremos transmitir en nombre de todo el personal nuestro mas sincero agradecimiento por compartir estas opiniones en este foro. Esperamos poder volver a verles Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Habitaciones perfectas. Estimado Javi agradecemos su valoración y calificativo final a pesar de no serle especialmente atractiva nuestra arquitectura. El hotel se construyó hace ya unos años pero se remodeló totalmente hace cuatro y estamos constantemente invirtiendo en mejorar las instalaciones. Esperamos poder volver a verle en una futura ocasión. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Los Tilos,Inmejorable. Quiero aclarar que puse esa fecha porque el sistema no me permitía otra pero en realidad yo fui hace diez años yt hace 12. Si hoy volviera a viajar a España no dudaría en elegir el mismo hotel.,good
Los Tilos,todo bien. El personal es muy servicial. La ubicación buenísima. La habitación pese a que el baño es pequeño estaba impecable de limpio como es resto. La pega es que no tiene parking. Para repetir. Buen precio y muy recomendable.,good
Los Tilos,correctoacogedor y buena sitación. lo mejor la ubicacion tambien la habitacion aunque el aparato de aire acondicionado le costaba calentar la habitacion supongo que seria por pocas kilocalorias para el tamaño grande de la habitacion y claro al baño no le llega tampoco nada de calor. Ademas un parking a 200 metros del hotel por 10 euros eso si cierran de 23:00 a 8:00 de la mañana por lo cual a entre esas horas no puedes disponer de tu coche pero al estar en pleno centro el hotel en principio el coche no te hace falta.,good
Los Tilos,Localización  idónea ducha horrorosa. Un hotelito muy bien situadodelante la catedral  y cerca de tranporte público. Instalaciones correctassenzillo pero correcto. Persona MUY AMABLE nos ayudo a organizar nuestra estancia( reservando por telefono las cenas espectáculos baños arabes..).,good
Los Tilos,Me encantó!!!. Situado en pleno centro para olvidarte del coche y poder disfrutar de Granada todo a un paso la habitación bien de tamaño con dos cosas horribles la ducha que es mínima no puedes ni darte la vuelta en mi vida he visto una ducha tan pequeña y he visto unas cuantas y otra cosa curiosa las hormigas que habían por toda la habitación.,good
Sercotel Gran Hotel Luna de Granada,Excelente atención!!!. Estimado huésped todo el personal y yo personalmente le queremos dar las gracias por compartir su experiencia en este foro para que otros posibles clientes nos visiten. Realmente estamos volcados con la atención y nuestra obsesión son las personas y que estén como en casa con nosotros. Esperamos poder volver a verles. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
abba Granada Hotel,me senti bien. Estimada Alicia gracias por compartir su experiencia efectivamente nuestras instalaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Hotel de 4* funcional. Estimado cliente gracias por su comentario efectivamente nuestras habitaciones son amplias y espaciosas el desayuno bufet libre del hotel dispone de una amplia variedad de productos nuestro chef elabora pastelería casera a diario por lo que hay bastante variedad disponemos entre otros productos de fruta fresca variada quesos embutidos de jamon cerdo y pavo tostadas de Tomate tortitas y crepes pates (6 variedades) mermeladas de 4 sabores nocillas cereales variados de trigo avena y maíz con fruta deshidratada pizzas huevos revueltos tortillas etc … Intentamos satisfacer los desayunos con las sugerencias de nuestros cliente que provienen de distintos países y culturas gastronómicas para el desayuno. ,bad
abba Granada Hotel,"Correcto "" calidad precio"" . Estimado cliente gracias por su opinión efectivamente nuestra ubicación en Granada es muy buena y nuestro personal se esfuerza a diario en proporcionar el mejor servicio y atención a nuestro clientes el desayuno bufet libre del hotel dispone de una amplia variedad de productos nuestro chef elabora pastelería casera a diario por lo que hay bastante variedad disponemos entre otros productos de fruta fresca variada quesos embutidos de jamon cerdo y pavo tostadas de Tomate tortitas y crepes pates (6 variedades) mermeladas de 4 sabores nocillas cereales variados de trigo avena y maíz con fruta deshidratada pizzas huevos revueltos tortillas etc … Intentamos satisfacer los desayunos con las sugerencias de nuestros cliente que provienen de distintos países y culturas gastronómicas para el desayuno. ",bad
abba Granada Hotel,Hotel de 4 estrellas malo. Estimado cliente nos sorprende muchísimo su comentario sobre nuestro personal nos esforzamos día a día por mantener los estándares de atención personal y calidad lo más alto posible le asignamos la habitaciones 708 por tener unas espectaculares vistas a la Alhambra Albayzin y Sierra Nevada no podemos ser responsable de que la gente hable alto en los pasillos de una manera puntual nuestras habitaciones están perfectamente aisladas acusticamente cumpliendo sobradamente los standares de calidad las habitaciones tienen un diseño y distribución distinto no hemos recibido queja alguna acerca de encontrarse la cama justo al abrir la puerta. Respecto al Parking comentarle que el precio esta en consonancia con el resto de hoteles 4**** de la zona,bad
abba Granada Hotel,Bastante bueno. Estimada Maria gracias por su opinión efectivamente nuestro hotel dispone de habitaciones muy amplias limpias y luminosas así como nuestro restaurante. El precio del Parking esta en consonancia con el precio de la gran mayoría de Hoteles 4**** de la zona. Un saludo y esperamos su pronta vuelta por el Hotel Abba Granada.,bad
Senator Granada Spa Hotel,Un Hotel para repetir.. Estimado huésped,good
Senator Granada Spa Hotel,Funcional y comodo. Estimado huésped,good
Sercotel Gran Hotel Luna de Granada,Reyes. Estimado huésped nos motiva leer su comentario y agradecemos que lo comparta máxime cuando destaca especialmente a nuestro personal. En nombre de todos ellos le reitero nuestra gratitud pues nos motiva para seguir trabajando por dar unos servicios y calidad acordes para nuestros clientes. Le esperamos Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Los Tilos,La ubicación: fantástica. Fuímos tres amigos en Enero a esquiar a Sierra Nevada y conocer la ciudad.,good
Los Tilos,Buen desayuno pero el hotel huele a gas-oil. La situacion inmejorable la zona es peatonal asi que si llevas coche debes dejarlo fuera de esa zona lo mejor es dejarlo en la zona del rio.,good
Los Tilos,HOTEL EN UNA ZONA INMEJORABLE DE GRANADA.. Está supercéntrico ideal para ir de tapas y para visitar las atracciones turisticas.,good
Los Tilos,Ubicación inmejorable. Trato excelente. Ya hace un tiempo que estuvimos en el Hotel los Tilos es cómodo a un par de minutos caminando del centro así que no se necesita coche está en una plaza con bares típicos churrería tiendas de ropa no hay ruidos de coches aunque la insonorización en las habitaciones es pésima se escucha casi todo de las habitaciones vecinas.  Es un hotel pequeño con aire acondicionado en la habitación muy limpio y el desayuno bastante completo. Lo mejor el precio y la ubicación quizás lo que menos nos gustó fue escuchar los gritos del niño de la habitación de al lado.,good
Los Tilos,ubicación perfecta para conocer granada histórica. Todo genial la zona es inmejorable a la espalda de la catedral y justo en frente de la alcaiceria se puede ir andando a todos los lugares de interés. El hotel tiene un parking concertado en la calle la paz por 10 euros el día completo. El desayuno bufett es fantastico y de muy buena calidad. ,good
Sercotel Gran Hotel Luna de Granada,Ocio. Estimado huésped le damos gracias por la confianza depositada en nosotros para su estancia de ocio y por compartir su comentario en este foro destacando a nuestro personal (principal activo del hotel). ,bad
Sercotel Gran Hotel Luna de Granada,Genial. Estimada huésped darle las gracias por su estancia y valoración positiva sobre los distintos servicios del hotel. Esperamos poder volver a verles en una futura ocasión por nuestras instalaciones. Afectuosamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada.,bad
Senator Granada Spa Hotel,Habitación incomoda y muy pequeña. Estimado huésped,good
abba Granada Hotel,Mal las habitaciones del abba granada. Estimado cliente gracias por haber dedicado unos minutos de su tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel.,bad
abba Granada Hotel,Muy recomendable. Estimada Virginia gracias por compartir su experiencia efectivamente nuestras instalaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Hotel normalito para ejecutivos... Estimado cliente gracias por su opinión las plazas de Parking de nuestro hotel cumple estrictamente las medidas de ancho alto y largo que especifica la normativa vigente el precio por día es de 21€ que esta en consonancia con el resto de hoteles y Parkings de la zona.  Si hubiera detectado algún pequeño inconveniente con el mantenimiento de la habitación nos hubiera gustado que nos los comentara para dar parte a nuestro responsable de mantenimiento y cambiarle de habitación.,bad
abba Granada Hotel,Detallitos que bajan nota. Estimado cliente gracias por compartir su experiencia efectivamente nuestras instalaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
abba Granada Hotel,Bien menos en el desayuno.. Estimado Alexandre gracias por compartir su experiencia efectivamente nuestras instalaciones son muy modernas amplias perfectamente equipadas y la ubicación es muy buena en la principal Avenida de Granada y muy cerca del centro histórico.,bad
Senator Granada Spa Hotel,Viaje turístico. Estimado huésped,good
Senator Granada Spa Hotel,Fin de semana . Estimado huésped,good
Sercotel Gran Hotel Luna de Granada,Hotel Luna de Granada. Estimado Francisco Javier ante todo agradecerle su estancia y que comparta en este foro su positiva valoración de nuestro establecimiento. Es verdaderamente motivador y como dice esperamos poder volver a verle. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Los Tilos,Un hotel en una fantástica ubicación con una gran relación calidadprecio en una . Como ya dije en mis críticas anteriores llevé un grupo de 12 amigos de vuelta al hotel en marzo. Por desgracia esta vez estaban reformando la entrada y el comedor por lo que pienso que nos lo tenían que haber dicho con antelación. Nos dieron unos vales para desayunar en el restaurante de al lado. Ahora las habitaciones están todas reformadas y nadie tiene ninguna queja que plantear. Su ubicación es excelente no puedo creer que éste sea el único hotel situado en la Plaza Bib Rambla. La pena es que nos hizo mal tiempo y la lluvia y el frío se instalaron allí. Recomendaría este hotel por su ubicación la relación calidad-precio y la calidad de sus habitaciones. Seguro que para estas fechas los trabajos de reformas de la entrada ya están acabados.,good
Los Tilos,Buena localización e instalaciones. El hotel está muy bien ubicado junto a la catedral y cerca de todos los enclaves de más interés. Además el lugar es perfecto para dar un paseo por el evocador barrio del Albaycín con sus callejones y ambiente que evoca a Marraqués. Nos dieron una bienvenida cálida  a nuestra llegada además las habitaciones recién renovadas son cómodas y tranquilas apesar de que el hotel está orientado a la Plaza Bib-Rambla un lugar muy concurrido. La terraza del ático te permite disfrutar de unas vistas fantásticas de la catedral y de la Alhambra y por la mañana temprano cuando el sol irrumpe en el horizonte desde la Alhambra donde parecía agazapado el panorama es espectacular con la plaza la catedral y la multitud de fondo. El hotel es moderno y más funcional que elegante es decir para lo que es me parece excelente. Lo recomiendo encarecidamente.  ,good
Los Tilos,Acogedor y muy bien situado. El hotel está super centrico a tres minutos de la Catedral de Granada y 15 de La Alhambra.,good
Los Tilos,Volveria y lo recomendaria. Estuvimos durante el puente del Pilar del año 2008 mi mujer mi hijo de 13 años y yo la habitacion triple que nos asignaron era muy grande las camas muy comodas y el cuarto de baño pequeño pero muy limpio. Veo un problema para personas con minusvalia y es que para acceder a la recepcion del hotel hay que subir una escalera hasta un ascensor que te lleva hasta la recepcion tambien es un problema si llevas algunas maletas pesadas. Y el mayor problema que nos encontramos fue la poca amabilidad y sobre todo educación del señor de la recepcion que te hablaba sin mirarte y cuando le pedi una guia de la ciudad me la dio sin mirar y con un tono de pocas ganas.,good
Sercotel Gran Hotel Luna de Granada,Fin de semana en familia. Estimado Francis primero agradecerle que aceptara la recomendación de su amiga a la que sin duda debemos gran parte de su satisfacción. Por otro lado gracias por destacar los aspectos como limpieza buffet y sobre todo personal como uno de nuestros mayores activos. Esperamos poder volver a verles. Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Genial hotel centrico y con todas las comodidades. Estimado huésped en nombre de todo el personal quiero agradecerle su estancia y que haga esta crítica tan positiva de nuestro establecimiento destacando limpieza gastronomía y nuestro principal activo (el personal). Esperamos que en una futura a nuestra ciudad seamos su referencia. Atentamente Juan M. López Dirección Sercotel Gran Hotel Luna de Granada,bad
Sercotel Gran Hotel Luna de Granada,Visita. Estimado Manuel es para nosotros muy halagador y motivador su comentario. Queremos agradecerle nos eligiera para su estancia en Granada y además que la comparta en este foro tan relevante. Esperamos poder volver a verle en una futura ocasión. En el Sercotel Gran Hotel Luna tiene su hotel. Afectuosamente Juan M. López Dirección,bad
Sercotel Gran Hotel Luna de Granada,QUEJA CENA DE FIN DE AÑO. Estimado Jacinto,bad
abba Granada Hotel,HABITACIONES BUENAS PISCINA Y SPA NO MERECE LA PENA. Estimada Aida le agradecemos que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel. ,bad
abba Granada Hotel,Mala relación precio calidad. Estimado cliente le agradecemos que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel y compartir su experiencia. ,bad
abba Granada Hotel,Malo. Estimado cliente le agradecemos que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión.,bad
abba Granada Hotel,Perfecto para viaje de trabajo . Estimado cliente agradecemos  que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel y compartir su experiencia positiva.,bad
abba Granada Hotel,Visita a Granada. Estimado cliente muchas gracias por haber dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel.,bad
Senator Granada Spa Hotel,normal.... Estimado huésped,good
Senator Granada Spa Hotel,Estupenda opcion. Estimado huésped,good
Senator Granada Spa Hotel,Una elección acertada. Estimado huésped,good
Senator Granada Spa Hotel,La situación perfecta . Estimado huésped,good
abba Granada Hotel,Hotel central. Estimado Cristhian le agradecemos que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel. Efectivamente nuestras habitaciones son grandes y muy espaciosas. En nombre de todo el personal y del mio propio le agradezco enormemente que se haya hospedado con nosotros y nos haya dedicado su tiempo escribiendo sus experiencias. Reciba un cordial saludo,bad
Sercotel Gran Hotel Luna de Granada,FINAL DE AÑO EN FAMILIA. Estimado José,bad
abba Granada Hotel,Estancia fantástica.. Estimado cliente. Agradecemos que haya dedicado unos minutos de su valioso tiempo para hacernos saber su opinión sobre su reciente estancia en el Hotel. En nombre de todo el personal y del mio propio le agradezco enormemente que se haya hospedado con nosotros y nos haya dedicado su tiempo escribiendo sus experiencias. Reciba un cordial saludo,bad
